guid,label
15894,positive
15895,positive
15896,neutral
15899,positive
15901,positive
15902,positive
15903,positive
15904,neutral
15905,positive
15908,positive
15909,neutral
15911,positive
15912,positive
15913,positive
15914,positive
15915,positive
15916,positive
15917,positive
15918,positive
15919,positive
15920,positive
15921,positive
15922,positive
15924,neutral
15925,positive
15926,neutral
15927,positive
15928,neutral
15931,negative
15932,positive
15933,neutral
15935,positive
15936,positive
15937,positive
15938,positive
15940,neutral
15941,positive
15942,positive
15943,neutral
15944,positive
15945,positive
15946,positive
15947,positive
15948,positive
15949,positive
15950,positive
15951,neutral
15952,neutral
15953,positive
15954,positive
15955,positive
15956,negative
15957,positive
15958,positive
15959,positive
15960,neutral
15961,positive
15962,neutral
15964,neutral
15965,positive
15966,neutral
15967,positive
15968,neutral
15969,neutral
15970,negative
15972,positive
15974,neutral
15975,positive
15976,positive
15977,neutral
15981,positive
15982,positive
15983,neutral
15984,neutral
15985,positive
15986,positive
15988,positive
15989,neutral
15990,positive
15991,neutral
15992,positive
15995,neutral
15997,positive
15999,positive
16000,positive
16001,positive
16004,positive
16005,positive
16006,positive
16008,positive
16011,positive
16012,positive
16013,neutral
16014,positive
16015,positive
16016,neutral
16018,positive
16020,neutral
16021,positive
16023,neutral
16025,neutral
16026,neutral
16027,positive
16028,positive
16029,positive
16030,positive
16031,neutral
16032,neutral
16033,positive
16034,positive
16035,positive
16036,positive
16038,positive
16041,positive
16042,positive
16043,positive
16044,positive
16045,positive
16046,positive
16047,positive
16048,negative
16049,negative
16051,positive
16052,positive
16053,neutral
16054,positive
16055,positive
16056,neutral
16057,positive
16059,positive
16060,neutral
16061,positive
16064,positive
16065,positive
16066,negative
16067,neutral
16068,positive
16069,positive
16070,positive
16071,positive
16073,neutral
16074,positive
16076,positive
16077,positive
16078,positive
16079,positive
16080,positive
16082,positive
16084,positive
16085,positive
16086,positive
16087,positive
16088,positive
16089,negative
16090,positive
16091,positive
16092,neutral
16095,positive
16098,positive
16099,positive
16100,positive
16102,positive
16103,positive
16104,positive
16105,neutral
16106,positive
16108,positive
16110,neutral
16111,neutral
16112,positive
16115,positive
16116,neutral
16117,positive
16119,positive
16122,positive
16124,positive
16125,positive
16126,positive
16127,positive
16128,positive
16131,positive
16133,neutral
16134,neutral
16135,positive
16138,positive
16139,positive
16140,negative
16142,neutral
16143,positive
16144,positive
16145,positive
16146,negative
16148,neutral
16149,positive
16150,neutral
16151,positive
16153,neutral
16155,neutral
16156,positive
16157,neutral
16158,negative
16159,positive
16160,positive
16161,positive
16162,neutral
16163,neutral
16164,neutral
16165,neutral
16166,neutral
16168,positive
16170,positive
16172,neutral
16174,positive
16175,positive
16177,positive
16179,neutral
16180,positive
16181,neutral
16182,neutral
16183,positive
16184,positive
16185,positive
16186,positive
16187,positive
16188,neutral
16189,positive
16190,positive
16191,positive
16193,neutral
16194,positive
16195,positive
16197,positive
16198,positive
16200,positive
16201,neutral
16202,positive
16203,positive
16204,positive
16205,neutral
16208,positive
16209,positive
16210,positive
16211,positive
16212,positive
16215,positive
16216,positive
16217,positive
16219,neutral
16221,positive
16222,positive
16223,positive
16224,positive
16225,neutral
16226,neutral
16227,positive
16228,positive
16229,neutral
16230,neutral
16231,positive
16232,positive
16234,neutral
16238,positive
16239,positive
16242,positive
16243,positive
16244,positive
16245,positive
16246,positive
16247,neutral
16248,positive
16249,neutral
16250,positive
16251,positive
16252,neutral
16254,positive
16255,negative
16256,positive
16257,neutral
16258,positive
16259,positive
16260,positive
16261,positive
16263,neutral
16265,positive
16266,positive
16267,positive
16268,positive
16269,positive
16270,neutral
16271,neutral
16273,positive
16274,positive
16275,neutral
16276,positive
16277,positive
16278,neutral
16279,positive
16280,positive
16281,positive
16283,positive
16284,neutral
16285,positive
16288,positive
16289,neutral
16290,positive
16292,positive
16293,positive
16294,positive
16295,positive
16297,neutral
16298,positive
16299,positive
16300,neutral
16302,positive
16303,positive
16304,positive
16305,positive
16306,positive
16307,positive
16308,positive
16309,positive
16311,positive
16312,neutral
16313,neutral
16314,positive
16317,neutral
16318,positive
16321,neutral
16322,positive
16323,positive
16324,positive
16325,positive
16326,positive
16327,positive
16328,positive
16330,positive
16331,positive
16332,neutral
16333,positive
16334,positive
16335,positive
16336,positive
16337,neutral
16340,positive
16341,positive
16342,neutral
16345,positive
16346,positive
16347,positive
16348,neutral
16350,neutral
16351,neutral
16352,positive
16353,positive
16354,positive
16355,positive
16356,neutral
16357,positive
16360,positive
16361,positive
16363,neutral
16364,positive
16365,neutral
16367,positive
16368,neutral
16369,positive
16371,positive
16372,neutral
16375,positive
16376,neutral
16377,positive
16379,positive
16380,positive
16382,positive
16383,neutral
16384,neutral
16385,positive
16386,positive
16387,positive
16388,positive
16389,positive
16390,positive
16391,neutral
16396,positive
16397,neutral
16399,neutral
16400,positive
16401,positive
16404,positive
16406,positive
16407,positive
16408,neutral
16410,positive
16412,positive
16417,neutral
16419,positive
16420,positive
16421,positive
16423,neutral
16424,positive
16427,neutral
16430,positive
16431,positive
16433,positive
16437,positive
16439,neutral
16440,positive
16443,positive
16445,positive
16446,positive
16449,positive
16450,positive
16451,neutral
16452,neutral
16453,neutral
16455,positive
16458,positive
16459,positive
16460,positive
16461,positive
16462,positive
16463,positive
16464,positive
16465,neutral
16466,neutral
16467,neutral
16468,neutral
16469,neutral
16470,positive
16471,positive
16472,positive
16474,positive
16475,positive
16476,positive
16477,positive
16478,positive
16479,positive
16482,positive
16483,negative
16485,neutral
16486,positive
16487,positive
16488,positive
16489,positive
16490,neutral
16492,positive
16493,neutral
16494,positive
16495,positive
16497,positive
16498,positive
16499,positive
16500,positive
16501,negative
16502,positive
16503,positive
16505,positive
16507,positive
16508,positive
16509,positive
16511,positive
16513,neutral
16514,positive
16517,positive
16518,positive
16519,positive
16520,positive
16523,positive
16524,positive
16526,positive
16527,positive
16528,positive
16530,neutral
16531,positive
16533,positive
16534,positive
16535,positive
16537,positive
16538,positive
16539,positive
16540,positive
16542,positive
16544,neutral
16548,positive
16551,positive
16552,positive
16553,positive
16554,positive
16555,neutral
16556,negative
16557,positive
16558,positive
16559,positive
16560,positive
16561,positive
16562,neutral
16564,positive
16565,positive
16566,positive
16567,neutral
16568,positive
16569,positive
16571,neutral
16572,positive
16573,positive
16574,positive
16575,positive
16578,positive
16579,negative
16580,positive
16581,positive
16582,positive
16583,positive
16584,neutral
16585,positive
16587,positive
16588,neutral
16589,positive
16591,positive
16592,positive
16593,neutral
16594,neutral
16595,positive
16596,positive
16597,positive
16599,neutral
16600,neutral
16601,positive
16602,positive
16603,positive
16604,positive
16606,neutral
16607,neutral
16608,positive
16609,positive
16612,positive
16613,positive
16614,negative
16615,positive
16616,positive
16618,positive
16619,neutral
16620,positive
16622,neutral
16624,neutral
16625,positive
16626,positive
16627,positive
16633,positive
16634,positive
16635,positive
16636,positive
16637,positive
16641,positive
16644,positive
16645,positive
16647,neutral
16648,positive
16649,positive
16650,positive
16651,positive
16652,positive
16653,positive
16654,positive
16656,neutral
16657,positive
16658,positive
16659,positive
16660,positive
16661,positive
16664,positive
16665,negative
16666,positive
16667,positive
16671,positive
16672,positive
16673,positive
16674,positive
16675,positive
16677,positive
16678,positive
16680,positive
16683,positive
16687,neutral
16688,positive
16689,positive
16690,positive
16692,positive
16693,neutral
16694,neutral
16695,positive
16696,neutral
16697,positive
16699,positive
16700,positive
16701,neutral
16702,positive
16704,neutral
16705,neutral
16706,positive
16707,neutral
16708,neutral
16709,positive
16710,positive
16711,positive
16712,negative
16713,positive
16715,positive
16716,positive
16717,negative
16718,neutral
16719,positive
16720,negative
16721,positive
16722,positive
16723,positive
16724,neutral
16725,positive
16726,positive
16727,positive
16729,positive
16730,neutral
16731,negative
16732,positive
16733,positive
16734,neutral
16735,positive
16736,positive
16737,positive
16738,positive
16739,positive
16740,neutral
16741,positive
16743,neutral
16745,positive
16746,positive
16750,positive
16752,positive
16753,neutral
16754,neutral
16756,positive
16758,neutral
16760,positive
16763,neutral
16764,positive
16765,positive
16766,neutral
16767,positive
16768,negative
16769,positive
16770,positive
16773,neutral
16774,neutral
16775,positive
16776,neutral
16777,positive
16778,positive
16779,neutral
16780,positive
16781,positive
16783,positive
16784,positive
16785,neutral
16787,neutral
16788,positive
16790,positive
16791,positive
16792,positive
16793,neutral
16795,positive
16796,neutral
16797,neutral
16798,neutral
16800,positive
16801,positive
16803,positive
16804,positive
16805,neutral
16807,positive
16808,neutral
16810,neutral
16811,positive
16812,neutral
16813,positive
16815,positive
16816,positive
16818,positive
16819,neutral
16820,positive
16821,neutral
16822,positive
16823,neutral
16824,neutral
16826,positive
16827,positive
16828,positive
16829,positive
16830,positive
16831,neutral
16833,positive
16834,positive
16835,positive
16836,positive
16838,positive
16840,positive
16841,neutral
16842,positive
16843,positive
16844,positive
16845,positive
16846,positive
16848,neutral
16851,positive
16852,positive
16853,positive
16854,positive
16855,positive
16856,neutral
16857,positive
16858,positive
16859,positive
16860,positive
16862,positive
16863,positive
16868,positive
16869,neutral
16870,positive
16871,positive
16872,neutral
16873,positive
16875,neutral
16876,neutral
16877,neutral
16879,positive
16880,positive
16881,positive
16882,neutral
16883,positive
16885,neutral
16886,positive
16887,positive
16888,positive
16889,positive
16891,positive
16892,positive
16893,neutral
16894,positive
16895,positive
16896,neutral
16897,positive
16898,positive
16899,neutral
16900,positive
16901,positive
16902,positive
16903,positive
16906,positive
16907,neutral
16908,neutral
16909,positive
16910,positive
16911,positive
16912,neutral
16913,positive
16914,positive
16915,positive
16916,positive
16917,neutral
16918,positive
16919,neutral
16920,positive
16921,positive
16922,neutral
16923,positive
16924,positive
16925,neutral
16927,neutral
16928,positive
16929,positive
16930,positive
16931,positive
16932,positive
16935,positive
16937,positive
16938,positive
16939,negative
16940,positive
16942,neutral
16943,positive
16947,positive
16950,positive
16952,neutral
16953,neutral
16954,neutral
16955,positive
16956,positive
16957,neutral
16958,positive
16961,positive
16962,positive
16963,neutral
16964,positive
16965,positive
16967,positive
16968,positive
16969,positive
16970,neutral
16971,positive
16972,negative
16973,neutral
16975,positive
16976,positive
16977,neutral
16978,positive
16980,positive
16981,positive
16982,positive
16983,neutral
16984,positive
16985,neutral
16989,positive
16990,positive
16991,positive
16992,positive
16993,positive
16994,positive
16995,positive
16996,positive
16997,positive
16998,neutral
16999,neutral
17000,positive
17002,neutral
17004,positive
17005,positive
